"","YEAR","NETWORTH","INCOME","KIDS","RACE","WGT","FAMSTRUCT","HHSEX","AGE","MARRIED_LWP","CHILDREN","HHSIZE"
"249518",2019,3115700,266746.89021,0,"White",507.9232313,5,"male",68,1,"No",2
"249519",2019,3114800,266746.89021,0,"White",528.89613301,5,"male",68,1,"No",2
"249520",2019,3115500,266746.89021,0,"White",525.27550677,5,"male",68,1,"No",2
"249521",2019,112100,69232.017307,0,"White",5464.0953062,2,"female",50,0,"No",1
"249522",2019,112200,69232.017307,0,"White",5461.5985802,2,"female",50,0,"No",1
"249523",2019,112100,69232.017307,0,"White",5461.9340605,2,"female",50,0,"No",1
"249524",2019,112200,69232.017307,0,"White",5449.0466334,2,"female",50,0,"No",1
"249525",2019,112100,69232.017307,0,"White",5433.0234899,2,"female",50,0,"No",1
"249526",2019,-19100,9163.0611141,0,"Black",5798.0011769,3,"male",58,0,"No",1
"249527",2019,-19900,9163.0611141,0,"Black",5810.6372222,3,"male",58,0,"No",1
"249528",2019,-19900,9163.0611141,0,"Black",5761.5477429,3,"male",58,0,"No",1
"249529",2019,-15500,9163.0611141,0,"Black",5779.7752209,3,"male",58,0,"No",1
"249530",2019,-19000,9163.0611141,0,"Black",5784.4967582,3,"male",58,0,"No",1
"249531",2019,214550,42760.951866,1,"Hispanic",402.07401727,4,"male",67,1,"Yes",3
"249532",2019,366850,41742.833964,1,"Hispanic",275.64279522,4,"male",67,1,"Yes",3
"249533",2019,225650,41742.833964,1,"Hispanic",406.43907412,4,"male",67,1,"Yes",3
"249534",2019,116750,41742.833964,1,"Hispanic",407.19268473,4,"male",67,1,"Yes",3
"249535",2019,503350,41742.833964,1,"Hispanic",276.04123521,4,"male",67,1,"Yes",3
"249536",2019,671200,72286.371011,0,"White",5806.7237664,2,"male",53,0,"No",1
"249537",2019,644200,71268.25311,0,"White",6138.2929059,2,"male",53,0,"No",1
"249538",2019,639000,72286.371011,0,"White",6079.9871813,2,"male",53,0,"No",1
"249539",2019,662200,71268.25311,0,"White",6020.381211,2,"male",53,0,"No",1
"249540",2019,632500,71268.25311,0,"White",6159.4400285,2,"male",53,0,"No",1
"249541",2019,762000,166971.33586,1,"White",3933.0656701,1,"female",39,0,"Yes",2
"249542",2019,754400,166971.33586,1,"White",3875.9969264,1,"female",39,0,"Yes",2
"249543",2019,756800,166971.33586,1,"White",3984.8094983,1,"female",39,0,"Yes",2
"249544",2019,759700,166971.33586,1,"White",3916.4878151,1,"female",39,0,"Yes",2
"249545",2019,757500,167989.45376,1,"White",3981.7814656,1,"female",39,0,"Yes",2
"249546",2019,150,24434.829638,0,"White",7949.0065447,5,"male",58,1,"No",2
"249547",2019,140,24434.829638,0,"White",7962.2509511,5,"male",58,1,"No",2
"249548",2019,140,24434.829638,0,"White",7968.3645306,5,"male",58,1,"No",2
"249549",2019,150,23416.711736,0,"White",7944.5152025,5,"male",58,1,"No",2
"249550",2019,140,24434.829638,0,"White",7953.4765222,5,"male",58,1,"No",2
"249551",2019,2590,12217.414819,0,"White",5908.47242,3,"male",62,0,"No",1
"249552",2019,2590,12217.414819,0,"White",5904.8694233,3,"male",62,0,"No",1
"249553",2019,2600,12217.414819,0,"White",5914.274409,3,"male",62,0,"No",1
"249554",2019,2580,12217.414819,0,"White",5904.5998001,3,"male",62,0,"No",1
"249555",2019,2690,12217.414819,0,"White",5911.214001,3,"male",62,0,"No",1
"249556",2019,1336000,109956.73337,0,"White",2817.0191597,3,"female",72,0,"No",1
"249557",2019,1336000,107920.49757,0,"White",3061.2296332,3,"female",72,0,"No",1
"249558",2019,1334000,108938.61547,0,"White",3127.3664388,3,"female",72,0,"No",1
"249559",2019,1335000,109956.73337,0,"White",3084.0054889,3,"female",72,0,"No",1
"249560",2019,1335000,108938.61547,0,"White",3126.8849248,3,"female",72,0,"No",1
"249561",2019,39400,33597.890752,0,"White",2381.2883892,3,"male",73,0,"No",1
"249562",2019,40400,32579.77285,0,"White",2320.6681347,3,"male",73,0,"No",1
"249563",2019,39500,32579.77285,0,"White",2364.7549633,3,"male",73,0,"No",1
"249564",2019,44200,33597.890752,0,"White",2316.5199127,3,"male",73,0,"No",1
"249565",2019,44200,32579.77285,0,"White",2336.3104503,3,"male",73,0,"No",1
"249566",2019,112580,94684.964846,0,"Hispanic",4599.7750986,5,"male",71,1,"No",2
"249567",2019,111900,94684.964846,0,"Hispanic",4546.1375765,5,"male",71,1,"No",2
"249568",2019,129080,94684.964846,0,"Hispanic",4576.1854603,5,"male",71,1,"No",2
"249569",2019,124180,94684.964846,0,"Hispanic",4574.7055285,5,"male",71,1,"No",2
"249570",2019,110900,94684.964846,0,"Hispanic",4571.119913,5,"male",71,1,"No",2
"249571",2019,288600,23416.711736,0,"White",5054.520107,3,"male",67,0,"No",1
"249572",2019,299600,22398.593835,0,"White",5033.0195704,3,"male",67,0,"No",1
"249573",2019,375600,23416.711736,0,"White",5039.955947,3,"male",67,0,"No",1
"249574",2019,360600,22398.593835,0,"White",5075.9509955,3,"male",67,0,"No",1
"249575",2019,300600,22398.593835,0,"White",5060.9882618,3,"male",67,0,"No",1
"249576",2019,83100,90612.49324,0,"White",12001.292208,5,"male",76,1,"No",2
"249577",2019,84200,90612.49324,0,"White",12148.177212,5,"male",76,1,"No",2
"249578",2019,81200,90612.49324,0,"White",12331.567399,5,"male",76,1,"No",2
"249579",2019,84200,90612.49324,0,"White",12023.184972,5,"male",76,1,"No",2
"249580",2019,83200,90612.49324,0,"White",12101.389502,5,"male",76,1,"No",2
"249581",2019,735680,142536.50622,0,"White",5176.180386,5,"male",61,1,"No",2
"249582",2019,737700,142536.50622,0,"White",5469.5298525,5,"male",61,1,"No",2
"249583",2019,738960,142536.50622,0,"White",5422.3778626,5,"male",61,1,"No",2
"249584",2019,738590,142536.50622,0,"White",5366.9616298,5,"male",61,1,"No",2
"249585",2019,739570,142536.50622,0,"White",5489.5181702,5,"male",61,1,"No",2
"249586",2019,448100,165953.21796,0,"White",5887.8227939,5,"male",53,1,"No",2
"249587",2019,435300,164935.10005,0,"White",5865.4252374,5,"male",53,1,"No",2
"249588",2019,432320,165953.21796,0,"White",5856.3654525,5,"male",53,1,"No",2
"249589",2019,448200,165953.21796,0,"White",5870.6514122,5,"male",53,1,"No",2
"249590",2019,440000,165953.21796,0,"White",5860.0340675,5,"male",53,1,"No",2
"249591",2019,105345,7330.4488913,0,"Black",9380.7833593,3,"male",78,0,"No",1
"249592",2019,105670,8246.7550027,0,"Black",9470.0456124,3,"male",78,0,"No",1
"249593",2019,108170,16289.886425,0,"Black",9736.4848041,3,"male",78,0,"No",1
"249594",2019,106510,8552.1903732,0,"Black",9426.6063751,3,"male",78,0,"No",1
"249595",2019,106050,13235.53272,0,"Black",9479.3487573,3,"male",78,0,"No",1
"249596",2019,199800,122174.14819,1,"Black",929.39697692,4,"female",49,1,"Yes",3
"249597",2019,121200,110974.85127,1,"Black",926.47269109,4,"female",49,1,"Yes",3
"249598",2019,49800,152717.68524,1,"Black",938.43080509,4,"female",49,1,"Yes",3
"249599",2019,281900,174098.16117,1,"Black",929.66881276,4,"female",49,1,"Yes",3
"249600",2019,83400,179188.75068,1,"Black",926.09755635,4,"female",49,1,"Yes",3
"249601",2019,518600,194460.5192,1,"Black",3087.9105734,4,"male",50,1,"Yes",3
"249602",2019,519600,194460.5192,1,"Black",3211.6834501,4,"male",50,1,"Yes",3
"249603",2019,515600,194460.5192,1,"Black",3174.231133,4,"male",50,1,"Yes",3
"249604",2019,510600,195478.6371,1,"Black",3119.8559139,4,"male",50,1,"Yes",3
"249605",2019,516600,195478.6371,1,"Black",3161.4707289,4,"male",50,1,"Yes",3
"249606",2019,72130,73304.488913,0,"Hispanic",7338.7932414,5,"male",61,1,"No",2
"249607",2019,72220,73304.488913,0,"Hispanic",7336.2156778,5,"male",61,1,"No",2
"249608",2019,73130,73304.488913,0,"Hispanic",7403.1691427,5,"male",61,1,"No",2
"249609",2019,72220,73304.488913,0,"Hispanic",7325.9266728,5,"male",61,1,"No",2
"249610",2019,73130,73304.488913,0,"Hispanic",7359.3374322,5,"male",61,1,"No",2
"249611",2019,3378900,325797.7285,1,"White",269.18992188,4,"male",67,1,"Yes",3
"249612",2019,2576300,315616.54949,1,"White",277.51769309,4,"male",67,1,"Yes",3
"249613",2019,3377500,334960.78962,1,"White",260.14895813,4,"male",67,1,"Yes",3
"249614",2019,3040000,317652.78529,1,"White",272.51818974,4,"male",67,1,"Yes",3
"249615",2019,2902800,306453.48837,1,"White",271.66143495,4,"male",67,1,"Yes",3
"249616",2019,401,7635.8842618,1,"Black",6853.5218442,4,"female",25,1,"Yes",3
"249617",2019,401,7635.8842618,1,"Black",6869.7683964,4,"female",25,1,"Yes",3
"249618",2019,401,7635.8842618,1,"Black",6809.0922539,4,"female",25,1,"Yes",3
"249619",2019,401,7635.8842618,1,"Black",6831.9283476,4,"female",25,1,"Yes",3
"249620",2019,401,7635.8842618,1,"Black",6838.0465832,4,"female",25,1,"Yes",3
"249621",2019,-59100,69232.017307,0,"Black",5702.8205491,2,"female",33,0,"No",1
"249622",2019,-60600,69232.017307,0,"Black",5695.0603913,2,"female",33,0,"No",1
"249623",2019,-60400,69232.017307,0,"Black",5644.0094302,2,"female",33,0,"No",1
"249624",2019,-60400,69232.017307,0,"Black",5687.9664246,2,"female",33,0,"No",1
"249625",2019,-59900,69232.017307,0,"Black",5681.9561379,2,"female",33,0,"No",1
"249626",2019,3752100,526366.95511,2,"White",99.987825648,4,"male",36,1,"Yes",4
"249627",2019,3272100,518222.0119,2,"White",112.27473071,4,"male",36,1,"Yes",4
"249628",2019,4823100,520258.2477,2,"White",105.50806855,4,"male",36,1,"Yes",4
"249629",2019,4823100,566073.55327,2,"White",109.57112979,4,"male",36,1,"Yes",4
"249630",2019,3242100,520258.2477,2,"White",109.41508172,4,"male",36,1,"Yes",4
"249631",2019,353900,102829.90806,3,"White",4778.5022252,4,"male",41,1,"Yes",5
"249632",2019,354800,102829.90806,3,"White",4696.2561821,4,"male",41,1,"Yes",5
"249633",2019,353900,102829.90806,3,"White",4719.6147954,4,"male",41,1,"Yes",5
"249634",2019,352800,102829.90806,3,"White",4751.5760718,4,"male",41,1,"Yes",5
"249635",2019,353800,102829.90806,3,"White",4724.1106686,4,"male",41,1,"Yes",5
"249636",2019,1764200,241293.94267,0,"White",8347.0550996,5,"male",53,1,"No",2
"249637",2019,1658200,241293.94267,0,"White",7147.6782198,5,"male",53,1,"No",2
"249638",2019,1745200,241293.94267,0,"White",7226.5480506,5,"male",53,1,"No",2
"249639",2019,1754200,241293.94267,0,"White",7902.8110435,5,"male",53,1,"No",2
"249640",2019,1590100,241293.94267,0,"White",7071.5124899,5,"male",53,1,"No",2
"249641",2019,10360,12217.414819,0,"Black",4819.1174364,5,"male",73,1,"No",2
"249642",2019,10490,10181.179016,0,"Black",4830.8712726,5,"male",73,1,"No",2
"249643",2019,11290,12217.414819,0,"Black",4785.1591947,5,"male",73,1,"No",2
"249644",2019,10410,19344.24013,0,"Black",4802.9889469,5,"male",73,1,"No",2
"249645",2019,10120,11199.296917,0,"Black",4807.484376,5,"male",73,1,"No",2
"249646",2019,6039700,235185.23526,0,"White",5821.3721368,5,"male",73,1,"No",2
"249647",2019,6040800,230094.64575,0,"White",5632.2613585,5,"male",73,1,"No",2
"249648",2019,6040700,233148.99946,0,"White",5476.82922,5,"male",73,1,"No",2
"249649",2019,6040800,233148.99946,0,"White",5826.1767966,5,"male",73,1,"No",2
"249650",2019,6039900,229076.52785,0,"White",5799.3298596,5,"male",73,1,"No",2
"249651",2019,41420400,2524932.3959,0,"White",35.770172659,5,"male",80,1,"No",2
"249652",2019,41199700,3696786.1006,0,"White",36.400273561,5,"male",80,1,"No",2
"249653",2019,36877700,2888400.4867,0,"White",35.291453926,5,"male",80,1,"No",2
"249654",2019,39156600,2799824.2293,0,"White",35.606547002,5,"male",80,1,"No",2
"249655",2019,35435700,2226623.8507,0,"White",36.036450961,5,"male",80,1,"No",2
"249656",2019,15200,20362.358031,0,"White",6378.6096933,2,"male",51,0,"No",1
"249657",2019,14000,20362.358031,0,"White",6342.6526098,2,"male",51,0,"No",1
"249658",2019,17200,20362.358031,0,"White",6347.2559871,2,"male",51,0,"No",1
"249659",2019,17600,20362.358031,0,"White",6346.6395143,2,"male",51,0,"No",1
"249660",2019,17600,20362.358031,0,"White",6318.5871244,2,"male",51,0,"No",1
"249661",2019,34819000,4062290.4273,2,"Other",589.57992306,4,"male",52,1,"Yes",4
"249662",2019,34235000,4062290.4273,2,"Other",570.37755106,4,"male",52,1,"Yes",4
"249663",2019,34759710,4052109.2482,2,"Other",567.65928889,4,"male",52,1,"Yes",4
"249664",2019,41141300,4062290.4273,2,"Other",577.78691028,4,"male",52,1,"Yes",4
"249665",2019,44844100,4062290.4273,2,"Other",571.58170372,4,"male",52,1,"Yes",4
"249666",2019,63910,34616.008653,0,"Black",6231.6914882,3,"male",73,0,"No",1
"249667",2019,63210,34616.008653,0,"Black",6130.5870702,3,"male",73,0,"No",1
"249668",2019,65910,34616.008653,0,"Black",6097.4232524,3,"male",73,0,"No",1
"249669",2019,68110,35634.126555,0,"Black",6170.7655797,3,"male",73,0,"No",1
"249670",2019,63710,33597.890752,0,"Black",6127.1957257,3,"male",73,0,"No",1
"249671",2019,110850,22398.593835,0,"White",4622.9961897,3,"female",69,0,"No",1
"249672",2019,108700,21380.475933,0,"White",4603.331237,3,"female",69,0,"No",1
"249673",2019,108390,22398.593835,0,"White",4609.6754283,3,"female",69,0,"No",1
"249674",2019,108940,21380.475933,0,"White",4642.5974404,3,"female",69,0,"No",1
"249675",2019,115680,21380.475933,0,"White",4628.9121331,3,"female",69,0,"No",1
"249676",2019,5940,25452.947539,0,"Black",4232.5986906,2,"female",52,0,"No",1
"249677",2019,6040,24434.829638,0,"Black",4243.3545673,2,"female",52,0,"No",1
"249678",2019,5940,25452.947539,0,"Black",4205.9104233,2,"female",52,0,"No",1
"249679",2019,5940,25452.947539,0,"Black",4220.1671789,2,"female",52,0,"No",1
"249680",2019,6040,25452.947539,0,"Black",4222.7152576,2,"female",52,0,"No",1
"249681",2019,941520,107920.49757,0,"White",3692.889608,2,"male",53,0,"No",1
"249682",2019,941510,107920.49757,0,"White",3909.7430468,2,"male",53,0,"No",1
"249683",2019,941510,107920.49757,0,"White",3873.5197473,2,"male",53,0,"No",1
"249684",2019,941520,107920.49757,0,"White",3826.7393192,2,"male",53,0,"No",1
"249685",2019,941510,107920.49757,0,"White",3923.3558952,2,"male",53,0,"No",1
"249686",2019,357200,244348.29638,2,"White",3069.3947009,4,"male",51,1,"Yes",4
"249687",2019,359800,244348.29638,2,"White",3192.4254049,4,"male",51,1,"Yes",4
"249688",2019,357100,244348.29638,2,"White",3155.1976611,4,"male",51,1,"Yes",4
"249689",2019,358100,244348.29638,2,"White",3101.1484893,4,"male",51,1,"Yes",4
"249690",2019,357200,244348.29638,2,"White",3142.5137716,4,"male",51,1,"Yes",4
"249691",2019,315700,57014.602488,0,"Other",6244.9047289,3,"female",60,0,"No",1
"249692",2019,315400,61087.074094,0,"White",6177.8367471,3,"female",60,0,"No",1
"249693",2019,315800,60068.956193,0,"White",6238.681331,3,"female",60,0,"No",1
"249694",2019,315300,65159.5457,0,"White",6177.2784509,3,"female",60,0,"No",1
"249695",2019,315400,58032.720389,0,"White",6211.2010919,3,"female",60,0,"No",1
"249696",2019,204700,156790.15684,2,"Other",4348.1578687,4,"male",43,1,"Yes",4
"249697",2019,211000,150681.44943,2,"Other",3403.6304717,4,"male",43,1,"Yes",4
"249698",2019,207400,152717.68524,2,"Other",4294.9981671,4,"male",43,1,"Yes",4
"249699",2019,207200,152717.68524,2,"Other",4303.793708,4,"male",43,1,"Yes",4
"249700",2019,206800,151699.56733,2,"Other",4321.8962124,4,"male",43,1,"Yes",4
"249701",2019,2555200,284054.89454,0,"White",4542.1332239,5,"male",62,1,"No",2
"249702",2019,2569500,284054.89454,0,"White",3496.2314397,5,"male",62,1,"No",2
"249703",2019,2564500,284054.89454,0,"White",3819.8142512,5,"male",62,1,"No",2
"249704",2019,2579700,284054.89454,0,"White",3933.4995924,5,"male",62,1,"No",2
"249705",2019,2580400,284054.89454,0,"White",3534.3889711,5,"male",62,1,"No",2
"249706",2019,3351300,1150473.2288,1,"White",1886.3478997,1,"female",48,0,"Yes",2
"249707",2019,3353800,1140292.0498,1,"White",1886.7955467,1,"female",48,0,"Yes",2
"249708",2019,3351500,1150473.2288,1,"White",1742.2017445,1,"female",48,0,"Yes",2
"249709",2019,3352200,1150473.2288,1,"White",1924.7992788,1,"female",48,0,"Yes",2
"249710",2019,3351800,1150473.2288,1,"White",1888.9179595,1,"female",48,0,"Yes",2
"249711",2019,93421000,3919753.921,0,"White",30.912042858,5,"male",85,1,"No",2
"249712",2019,92452000,3573593.8345,0,"White",31.590601826,5,"male",85,1,"No",2
"249713",2019,93430000,5609829.6376,0,"White",31.05218377,5,"male",85,1,"No",2
"249714",2019,93630000,5039683.6128,0,"White",31.000828374,5,"male",85,1,"No",2
"249715",2019,92430000,5121133.0449,0,"White",31.142136015,5,"male",85,1,"No",2
"249716",2019,15470,72286.371011,2,"White",2831.4435394,4,"male",35,1,"Yes",4
"249717",2019,15570,71268.25311,2,"White",2803.4738976,4,"male",35,1,"Yes",4
"249718",2019,15370,71268.25311,2,"White",2864.8707162,4,"male",35,1,"Yes",4
"249719",2019,15470,72286.371011,2,"White",2840.4226136,4,"male",35,1,"Yes",4
"249720",2019,15370,71268.25311,2,"White",2809.5073623,4,"male",35,1,"Yes",4
"249721",2019,-137700,187333.69389,0,"White",5366.1561525,5,"male",31,1,"No",2
"249722",2019,-131000,188351.81179,0,"White",5384.6046101,5,"male",31,1,"No",2
"249723",2019,-149600,110974.85127,0,"White",5380.144965,5,"male",31,1,"No",2
"249724",2019,-132200,136427.79881,0,"White",5376.4357346,5,"male",31,1,"No",2
"249725",2019,-139100,110974.85127,0,"White",5383.1385642,5,"male",31,1,"No",2
"249726",2019,52900,61087.074094,3,"Hispanic",10111.404014,4,"male",34,1,"Yes",5
"249727",2019,54500,61087.074094,3,"Hispanic",9993.5923655,4,"male",34,1,"Yes",5
"249728",2019,54300,61087.074094,3,"Hispanic",10016.799953,4,"male",34,1,"Yes",5
"249729",2019,60900,61087.074094,3,"Hispanic",10104.380364,4,"male",34,1,"Yes",5
"249730",2019,57100,61087.074094,3,"Hispanic",10030.39627,4,"male",34,1,"Yes",5
"249731",2019,5800,3054.3537047,0,"White",4082.6130133,2,"male",21,0,"No",1
"249732",2019,5800,3054.3537047,0,"White",4108.3008953,2,"male",21,0,"No",1
"249733",2019,5800,3054.3537047,0,"White",4101.9299968,2,"male",21,0,"No",1
"249734",2019,5800,3054.3537047,0,"White",4084.6464238,2,"male",21,0,"No",1
"249735",2019,5800,3054.3537047,0,"White",4089.7094455,2,"male",21,0,"No",1
"249736",2019,3500,32579.77285,0,"White",3187.8420526,3,"male",59,0,"No",1
"249737",2019,2800,32579.77285,0,"White",3188.2250895,3,"male",59,0,"No",1
"249738",2019,3200,32579.77285,0,"White",3189.8559128,3,"male",59,0,"No",1
"249739",2019,2700,32579.77285,0,"White",3181.008748,3,"male",59,0,"No",1
"249740",2019,4000,32579.77285,0,"White",3172.6796372,3,"male",59,0,"No",1
"249741",2019,4680,45815.305571,3,"White",3463.3493872,1,"male",39,0,"Yes",4
"249742",2019,4570,45815.305571,3,"White",3457.9127356,1,"male",39,0,"Yes",4
"249743",2019,4680,45815.305571,3,"White",3473.5865576,1,"male",39,0,"Yes",4
"249744",2019,4680,45815.305571,3,"White",3449.4869362,1,"male",39,0,"Yes",4
"249745",2019,4670,45815.305571,3,"White",3455.1244827,1,"male",39,0,"Yes",4
"249746",2019,21392000,1425365.0622,0,"White",55.542935601,5,"male",57,1,"No",2
"249747",2019,19516000,1425365.0622,0,"White",48.566851561,5,"male",57,1,"No",2
"249748",2019,20962000,1415183.8832,0,"White",54.95694008,5,"male",57,1,"No",2
"249749",2019,21481000,1425365.0622,0,"White",55.111693835,5,"male",57,1,"No",2
"249750",2019,20655000,1415183.8832,0,"White",55.545716476,5,"male",57,1,"No",2
"249751",2019,133570000,7004651.1628,0,"White",41.52037547,5,"male",59,1,"No",2
"249752",2019,151684000,6149432.1255,0,"White",41.418730153,5,"male",59,1,"No",2
"249753",2019,133203000,6801027.5825,0,"White",41.159636088,5,"male",59,1,"No",2
"249754",2019,146966000,7391535.9654,0,"White",41.339770256,5,"male",59,1,"No",2
"249755",2019,131010000,6475229.854,0,"White",41.437599903,5,"male",59,1,"No",2
"249756",2019,197600,59050.838291,0,"White",5394.0727123,2,"male",51,0,"No",1
"249757",2019,197600,59050.838291,0,"White",5351.7168205,2,"male",51,0,"No",1
"249758",2019,197600,59050.838291,0,"White",5351.1711436,2,"male",51,0,"No",1
"249759",2019,197600,59050.838291,0,"White",5373.3329305,2,"male",51,0,"No",1
"249760",2019,197600,59050.838291,0,"White",5353.1713833,2,"male",51,0,"No",1
"249761",2019,2867850,474442.94213,3,"White",2275.8503439,4,"male",49,1,"Yes",5
"249762",2019,2922410,569127.90698,3,"White",2288.7045537,4,"male",49,1,"Yes",5
"249763",2019,3129600,495823.41806,3,"White",2086.0598055,4,"male",49,1,"Yes",5
"249764",2019,3624400,389939.1563,3,"White",2308.7739084,4,"male",49,1,"Yes",5
"249765",2019,3997540,553856.13845,3,"White",2286.8924024,4,"male",49,1,"Yes",5
"249766",2019,5,10181.179016,0,"Black",5470.1520028,3,"female",64,0,"No",1
"249767",2019,5,10181.179016,0,"Black",5436.1212483,3,"female",64,0,"No",1
"249768",2019,5,10181.179016,0,"Black",5530.7035424,3,"female",64,0,"No",1
"249769",2019,5,10181.179016,0,"Black",5505.2769531,3,"female",64,0,"No",1
"249770",2019,10,10181.179016,0,"Black",5444.7423374,3,"female",64,0,"No",1
"249771",2019,226800,100793.67226,2,"Black",8345.4955765,4,"male",36,1,"Yes",4
"249772",2019,226800,100793.67226,2,"Black",8195.5448155,4,"male",36,1,"Yes",4
"249773",2019,226800,100793.67226,2,"Black",8388.6566836,4,"male",36,1,"Yes",4
"249774",2019,226800,100793.67226,2,"Black",8318.6693264,4,"male",36,1,"Yes",4
"249775",2019,225800,100793.67226,2,"Black",8283.8204697,4,"male",36,1,"Yes",4
"249776",2019,51240000,3563412.6555,0,"White",393.66754972,5,"male",79,1,"No",2
"249777",2019,79710000,2474026.5008,0,"White",390.46551135,5,"male",79,1,"No",2
"249778",2019,81540000,5009140.0757,0,"White",389.74081098,5,"male",79,1,"No",2
"249779",2019,71670000,2504570.0379,0,"White",391.90904793,5,"male",79,1,"No",2
"249780",2019,88500000,3084897.2418,0,"White",390.16287521,5,"male",79,1,"No",2
"249781",2019,9163240,127264.7377,0,"White",274.30525761,5,"male",67,1,"No",2
"249782",2019,6969400,126246.61979,0,"White",274.2475471,5,"male",67,1,"No",2
"249783",2019,7605100,142536.50622,0,"White",253.335599,5,"male",67,1,"No",2
"249784",2019,4998400,119119.79448,0,"White",279.81141994,5,"male",67,1,"No",2
"249785",2019,5185570,127264.7377,0,"White",274.6774908,5,"male",67,1,"No",2
"249786",2019,3238400,163916.98215,0,"White",494.29718807,3,"female",68,0,"No",1
"249787",2019,3205900,132355.3272,0,"White",554.63593517,3,"female",68,0,"No",1
"249788",2019,3205000,146608.97783,0,"White",520.36334766,3,"female",68,0,"No",1
"249789",2019,3223500,159844.51055,0,"White",541.84992018,3,"female",68,0,"No",1
"249790",2019,3201700,133373.44511,0,"White",538.14061714,3,"female",68,0,"No",1
"249791",2019,-99500,45815.305571,0,"White",4753.293304,5,"male",28,1,"No",2
"249792",2019,-99700,45815.305571,0,"White",4744.9158177,5,"male",28,1,"No",2
"249793",2019,-100600,45815.305571,0,"White",4744.1354846,5,"male",28,1,"No",2
"249794",2019,-99800,45815.305571,0,"White",4751.6157164,5,"male",28,1,"No",2
"249795",2019,-100300,45815.305571,0,"White",4750.4800525,5,"male",28,1,"No",2
"249796",2019,686000,203623.58031,0,"White",4629.2001813,5,"male",64,1,"No",2
"249797",2019,607000,203623.58031,0,"White",4893.3858348,5,"male",64,1,"No",2
"249798",2019,554000,203623.58031,0,"White",4847.12295,5,"male",64,1,"No",2
"249799",2019,739000,203623.58031,0,"White",4798.5552623,5,"male",64,1,"No",2
"249800",2019,1066000,203623.58031,0,"White",4910.5763894,5,"male",64,1,"No",2
"249801",2019,3700,33597.890752,3,"White",6576.5730717,4,"male",28,1,"Yes",5
"249802",2019,2700,33597.890752,3,"White",6591.7691933,4,"male",28,1,"Yes",5
"249803",2019,3600,33597.890752,3,"White",6581.1761416,4,"male",28,1,"Yes",5
"249804",2019,5000,33597.890752,3,"White",6580.3797296,4,"male",28,1,"Yes",5
"249805",2019,5000,33597.890752,3,"White",6591.6417273,4,"male",28,1,"Yes",5
"249806",2019,89900,180206.86858,2,"White",5808.8101082,4,"male",44,1,"Yes",4
"249807",2019,87300,180206.86858,2,"White",5719.8286905,4,"male",44,1,"Yes",4
"249808",2019,91000,180206.86858,2,"White",5780.3569222,4,"male",44,1,"Yes",4
"249809",2019,86100,180206.86858,2,"White",5772.5029235,4,"male",44,1,"Yes",4
"249810",2019,92500,180206.86858,2,"White",5753.5191175,4,"male",44,1,"Yes",4
"249811",2019,31271230,5487655.4895,2,"White",35.618950941,4,"male",45,1,"Yes",4
"249812",2019,32244230,4510262.3039,2,"White",36.353472601,4,"male",45,1,"Yes",4
"249813",2019,33096230,5202582.477,2,"White",35.26141286,4,"male",45,1,"Yes",4
"249814",2019,33403130,5009140.0757,2,"White",35.474708408,4,"male",45,1,"Yes",4
"249815",2019,32164230,4571349.378,2,"White",35.903857297,4,"male",45,1,"Yes",4
"249816",2019,2090500,76358.842618,0,"White",4722.0394089,5,"male",87,1,"No",2
"249817",2019,3807100,79413.196322,0,"White",2142.7614395,5,"male",87,1,"No",2
"249818",2019,1915100,96721.200649,0,"White",3969.0496059,5,"male",87,1,"No",2
"249819",2019,2701000,81449.432125,0,"White",4087.476657,5,"male",87,1,"No",2
"249820",2019,1889800,70250.135208,0,"White",3674.4208579,5,"male",87,1,"No",2
"249821",2019,35392000,1262466.1979,0,"White",404.54252343,5,"male",81,1,"No",2
"249822",2019,35390000,1252285.0189,0,"White",394.18163843,5,"male",81,1,"No",2
"249823",2019,35391000,1262466.1979,0,"White",398.86915401,5,"male",81,1,"No",2
"249824",2019,35391000,1262466.1979,0,"White",408.32445561,5,"male",81,1,"No",2
"249825",2019,35392000,1252285.0189,0,"White",407.10054011,5,"male",81,1,"No",2
"249826",2019,580300,52942.130882,0,"White",5087.6732797,2,"male",53,0,"No",1
"249827",2019,579800,52942.130882,0,"White",5376.1670018,2,"male",53,0,"No",1
"249828",2019,580000,52942.130882,0,"White",5329.5803269,2,"male",53,0,"No",1
"249829",2019,582260,52942.130882,0,"White",5276.2648504,2,"male",53,0,"No",1
"249830",2019,579700,52942.130882,0,"White",5395.4490125,2,"male",53,0,"No",1
"249831",2019,3100,33597.890752,0,"Hispanic",5957.2908755,5,"male",31,1,"No",2
"249832",2019,3200,33597.890752,0,"Hispanic",5954.8027671,5,"male",31,1,"No",2
"249833",2019,3200,33597.890752,0,"Hispanic",5954.0605401,5,"male",31,1,"No",2
"249834",2019,3200,33597.890752,0,"Hispanic",5961.4574207,5,"male",31,1,"No",2
"249835",2019,3200,33597.890752,0,"Hispanic",5969.2690972,5,"male",31,1,"No",2
"249836",2019,3270,19344.24013,0,"Hispanic",6862.9694246,3,"female",83,0,"No",1
"249837",2019,3170,19344.24013,0,"Hispanic",6857.7576268,3,"female",83,0,"No",1
"249838",2019,3170,19344.24013,0,"Hispanic",6867.5767534,3,"female",83,0,"No",1
